공공데이터ID,공공데이터명,호출URL,항목ID,항목명,항목타입,요청인자여부
347LEGQP3MV3ON8S4VHU26319760,장애인 관련 시설 현황,https://openapi.gg.go.kr/Ggdspsnrelatefaclt,HMPG_URL,홈페이지URL,TEXT,N
347LEGQP3MV3ON8S4VHU26319760,장애인 관련 시설 현황,https://openapi.gg.go.kr/Ggdspsnrelatefaclt,RM,비고,TEXT,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,SIGUN_CD,시군코드,TEXT,Y
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,SIGUN_NM,시군명,TEXT,Y
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,BIZPLC_NM,사업장명,TEXT,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,LICENSG_DE,인허가일자,TEXT,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,BSN_STATE_NM,영업상태명,TEXT,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,CLSBIZ_DE,폐업일자,TEXT,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,LOCPLC_AR,소재지면적,NUMBER,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,ENTRNC_PSN_CAPA,입소정원,NUMBER,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,QUALFCTN_POSESN_PSN_CNT,자격소유인원수,NUMBER,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,TOT_PSN_CNT,총인원수,NUMBER,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,REFINE_ZIP_CD,소재지우편번호,TEXT,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,REFINE_WGS84_LAT,WGS84위도,TEXT,N
V5591H513H8Q7B3931U71322732,장애인 근로사업장 현황,https://openapi.gg.go.kr/DisablePersonLabor,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,SIGUN_CD,시군코드,TEXT,Y
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,SIGUN_NM,시군명,TEXT,Y
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,INST_NM,기관명,TEXT,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,REFINE_ZIP_CD,소재지우편번호,TEXT,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,REFINE_WGS84_LAT,WGS84위도,TEXT,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,TELNO,전화번호,TEXT,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,HMPG_URL,홈페이지URL,TEXT,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,ENTRNC_PSN_CAPA_CNT,입소정원수,NUMBER,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,ENTRNC_PSTPSN_CNT,입소현원수,NUMBER,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,ENFLPSN_PSN_CAPA_CNT,종사자정원수,NUMBER,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,ENFLPSN_PSTPSN_CNT,종사자현원수,NUMBER,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,INSTL_STATMNT_DE,설치신고일,TEXT,N
DVPUBY0S8NSIO75ASMQ125765624,장애인 단기거주시설 현황,https://openapi.gg.go.kr/Ggdspsnshtpedresidnc,COPRTN_NM,법인명,TEXT,N
C7TI6UDFIUCUFZFOAL8X26301249,장애인 단체 협회 현황,https://openapi.gg.go.kr/Ggdspsngrpstus,SIGUN_CD,시군코드,TEXT,Y
C7TI6UDFIUCUFZFOAL8X26301249,장애인 단체 협회 현황,https://openapi.gg.go.kr/Ggdspsngrpstus,SIGUN_NM,시군명,TEXT,Y
C7TI6UDFIUCUFZFOAL8X26301249,장애인 단체 협회 현황,https://openapi.gg.go.kr/Ggdspsngrpstus,INST_NM,기관명,TEXT,N
C7TI6UDFIUCUFZFOAL8X26301249,장애인 단체 협회 현황,https://openapi.gg.go.kr/Ggdspsngrpstus,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
C7TI6UDFIUCUFZFOAL8X26301249,장애인 단체 협회 현황,https://openapi.gg.go.kr/Ggdspsngrpstus,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
C7TI6UDFIUCUFZFOAL8X26301249,장애인 단체 협회 현황,https://openapi.gg.go.kr/Ggdspsngrpstus,REFINE_ZIP_CD,소재지우편번호,TEXT,N
C7TI6UDFIUCUFZFOAL8X26301249,장애인 단체 협회 현황,https://openapi.gg.go.kr/Ggdspsngrpstus,REFINE_WGS84_LAT,WGS84위도,TEXT,N
C7TI6UDFIUCUFZFOAL8X26301249,장애인 단체 협회 현황,https://openapi.gg.go.kr/Ggdspsngrpstus,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
C7TI6UDFIUCUFZFOAL8X26301249,장애인 단체 협회 현황,https://openapi.gg.go.kr/Ggdspsngrpstus,TELNO,전화번호,TEXT,N
C7TI6UDFIUCUFZFOAL8X26301249,장애인 단체 협회 현황,https://openapi.gg.go.kr/Ggdspsngrpstus,HMPG_URL,홈페이지URL,TEXT,N
C7TI6UDFIUCUFZFOAL8X26301249,장애인 단체 협회 현황,https://openapi.gg.go.kr/Ggdspsngrpstus,RM,비고,TEXT,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,STD_YY,기준년도,TEXT,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,DISEA_NM,상병명,TEXT,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,DISEA_CD_INFO,상병코드정보,TEXT,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,TOTSUM,총계,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,LIMBS_DSPSN_CNT,지체장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,BRAN_LESION_DSPSN_CNT,뇌병변장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,TM_DSPSN_CNT,시각장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,ARSS_DSPSN_CNT,청각장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,LANG_DSPSN_CNT,언어장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,FACE_DSPSN_CNT,안면장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,KIDNY_DSPSN_CNT,신장장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,HEART_DSPSN_CNT,심장장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,BTWN_DSPSN_CNT,간장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,RESTORGN_DSPSN_CNT,호흡기장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,ITENFSTA_URO_DSPSN_CNT,장루요루장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,EPSY_DSPSN_CNT,뇌전증장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,LANDREG_DSPSN_CNT,지적장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,MIND_DSPSN_CNT,정신장애인수,NUMBER,N
UV28YMLUAK38SI6UNUYT26126225,장애인 만성질환 진료실인원 집계현황,https://openapi.gg.go.kr/Ggobstcldiseasetype,AUTM_DSPSN_CNT,자폐성장애인수,NUMBER,N
99K01DD0Y3SC4LJKBZWH25616304,장애인 맞춤형 도우미 사업 제공기관 현황,https://openapi.gg.go.kr/Ggdspsncustmzbizinst,SIGUN_CD,시군코드,TEXT,Y
99K01DD0Y3SC4LJKBZWH25616304,장애인 맞춤형 도우미 사업 제공기관 현황,https://openapi.gg.go.kr/Ggdspsncustmzbizinst,SIGUN_NM,시군명,TEXT,Y
99K01DD0Y3SC4LJKBZWH25616304,장애인 맞춤형 도우미 사업 제공기관 현황,https://openapi.gg.go.kr/Ggdspsncustmzbizinst,INST_NM,기관명,TEXT,N
99K01DD0Y3SC4LJKBZWH25616304,장애인 맞춤형 도우미 사업 제공기관 현황,https://openapi.gg.go.kr/Ggdspsncustmzbizinst,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
99K01DD0Y3SC4LJKBZWH25616304,장애인 맞춤형 도우미 사업 제공기관 현황,https://openapi.gg.go.kr/Ggdspsncustmzbizinst,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
99K01DD0Y3SC4LJKBZWH25616304,장애인 맞춤형 도우미 사업 제공기관 현황,https://openapi.gg.go.kr/Ggdspsncustmzbizinst,REFINE_ZIP_CD,소재지우편번호,TEXT,N
99K01DD0Y3SC4LJKBZWH25616304,장애인 맞춤형 도우미 사업 제공기관 현황,https://openapi.gg.go.kr/Ggdspsncustmzbizinst,REFINE_WGS84_LAT,WGS84위도,TEXT,N
99K01DD0Y3SC4LJKBZWH25616304,장애인 맞춤형 도우미 사업 제공기관 현황,https://openapi.gg.go.kr/Ggdspsncustmzbizinst,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
99K01DD0Y3SC4LJKBZWH25616304,장애인 맞춤형 도우미 사업 제공기관 현황,https://openapi.gg.go.kr/Ggdspsncustmzbizinst,TELNO,전화번호,TEXT,N
99K01DD0Y3SC4LJKBZWH25616304,장애인 맞춤형 도우미 사업 제공기관 현황,https://openapi.gg.go.kr/Ggdspsncustmzbizinst,HMPG_URL,홈페이지URL,TEXT,N
99K01DD0Y3SC4LJKBZWH25616304,장애인 맞춤형 도우미 사업 제공기관 현황,https://openapi.gg.go.kr/Ggdspsncustmzbizinst,RM,비고,TEXT,N
NXQAMSZDHGE9KM7F9VSD26259753,장애인 무료법률구조 집계현황,https://openapi.gg.go.kr/Ggdspsnfreechglaw,NO,번호,NUMBER,N
NXQAMSZDHGE9KM7F9VSD26259753,장애인 무료법률구조 집계현황,https://openapi.gg.go.kr/Ggdspsnfreechglaw,STD_YY,기준년도,TEXT,N
NXQAMSZDHGE9KM7F9VSD26259753,장애인 무료법률구조 집계현황,https://openapi.gg.go.kr/Ggdspsnfreechglaw,SIGUN_CD,시군코드,TEXT,Y
NXQAMSZDHGE9KM7F9VSD26259753,장애인 무료법률구조 집계현황,https://openapi.gg.go.kr/Ggdspsnfreechglaw,JURISD_BRCNH_ABRCH_LOCOFC_NM,관할지부지소출장소명,TEXT,Y
NXQAMSZDHGE9KM7F9VSD26259753,장애인 무료법률구조 집계현황,https://openapi.gg.go.kr/Ggdspsnfreechglaw,SPORT_PSN_CNT,지원인원수,NUMBER,N
NXQAMSZDHGE9KM7F9VSD26259753,장애인 무료법률구조 집계현황,https://openapi.gg.go.kr/Ggdspsnfreechglaw,SPORT_CNT,지원건수,NUMBER,N
NXQAMSZDHGE9KM7F9VSD26259753,장애인 무료법률구조 집계현황,https://openapi.gg.go.kr/Ggdspsnfreechglaw,STRCT_AMT,구조금액,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,STD_YY,기준년도,TEXT,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,SIGUN_CD,시군코드,TEXT,Y
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,SIGUN_NM,시군명,TEXT,Y
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,TOTSUM,총계,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,LIMBS_DSPSN_CNT,지체장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,BRAN_LESION_DSPSN_CNT,뇌병변장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,TM_DSPSN_CNT,시각장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,ARSS_DSPSN_CNT,청각장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,LANG_DSPSN_CNT,언어장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,FACE_DSPSN_CNT,안면장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,KIDNY_DSPSN_CNT,신장장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,HEART_DSPSN_CNT,심장장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,BTWN_DSPSN_CNT,간장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,RESTORGN_DSPSN_CNT,호흡기장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,ITENFSTA_URO_DSPSN_CNT,장루요루장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,EPSY_DSPSN_CNT,뇌전증장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,LANDREG_DSPSN_CNT,지적장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,MIND_DSPSN_CNT,정신장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,AUTM_DSPSN_CNT,자폐성장애인수,NUMBER,N
66GALOVS40M295UYV2U426036490,장애인 보조기기 교부 집계현황,https://openapi.gg.go.kr/Ggdspsnasstnmhrlstype,DPLCT_DSPSN_CNT,중복장애인수,NUMBER,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,SIGUN_CD,시군코드,TEXT,Y
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,SIGUN_NM,시군명,TEXT,Y
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,BIZPLC_NM,사업장명,TEXT,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,LICENSG_DE,인허가일자,TEXT,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,BSN_STATE_NM,영업상태명,TEXT,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,CLSBIZ_DE,폐업일자,TEXT,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,LOCPLC_AR,소재지면적,NUMBER,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,ENTRNC_PSN_CAPA,입소정원,NUMBER,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,QUALFCTN_POSESN_PSN_CNT,자격소유인원수,NUMBER,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,TOT_PSN_CNT,총인원수,NUMBER,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,REFINE_ZIP_CD,소재지우편번호,TEXT,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,REFINE_WGS84_LAT,WGS84위도,TEXT,N
E0LC4MD7832JZRI79FA31291705,장애인 복지관 현황,https://openapi.gg.go.kr/DisablePersonCmwelfct,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,SIGUN_CD,시군코드,TEXT,Y
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,SIGUN_NM,시군명,TEXT,Y
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,INST_NM,기관명,TEXT,N
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,REFINE_ZIP_CD,소재지우편번호,TEXT,N
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,REFINE_WGS84_LAT,WGS84위도,TEXT,N
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,TELNO,전화번호,TEXT,N
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,HMPG_URL,홈페이지URL,TEXT,N
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,INSTL_STATMNT_DE,설치신고일,TEXT,N
CTMM733S727KUVBU9QZI25368353,장애인 생활이동지원센터 현황,https://openapi.gg.go.kr/Ggdspsnlivelhmovmnt,COPRTN_NM_INFO,법인명정보,TEXT,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,SIGUN_CD,시군코드,TEXT,Y
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,SIGUN_NM,시군명,TEXT,Y
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,BIZPLC_NM,사업장명,TEXT,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,LICENSG_DE,인허가일자,TEXT,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,BSN_STATE_NM,영업상태명,TEXT,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,CLSBIZ_DE,폐업일자,TEXT,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,LOCPLC_AR,소재지면적,NUMBER,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,ENTRNC_PSN_CAPA,입소정원,NUMBER,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,QUALFCTN_POSESN_PSN_CNT,자격소유인원수,NUMBER,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,TOT_PSN_CNT,총인원수,NUMBER,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,REFINE_ZIP_CD,소재지우편번호,TEXT,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,REFINE_WGS84_LAT,WGS84위도,TEXT,N
6106JA7895CUYGPI972C1264277,장애인 심부름센터 현황,https://openapi.gg.go.kr/DisablePersonErrand,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
UMCE72UV2E6NQ3KF8LC726025907,장애인 의료비 지원 집계현황,https://openapi.gg.go.kr/Ggdspsnmedcareexpn,STD_YY,기준년도,TEXT,N
UMCE72UV2E6NQ3KF8LC726025907,장애인 의료비 지원 집계현황,https://openapi.gg.go.kr/Ggdspsnmedcareexpn,SIGUN_CD,시군코드,TEXT,Y
UMCE72UV2E6NQ3KF8LC726025907,장애인 의료비 지원 집계현황,https://openapi.gg.go.kr/Ggdspsnmedcareexpn,SIGUN_NM,시군명,TEXT,Y
UMCE72UV2E6NQ3KF8LC726025907,장애인 의료비 지원 집계현황,https://openapi.gg.go.kr/Ggdspsnmedcareexpn,ALL_TREAT_RL_PSN_CNT,전체진료실인원수,NUMBER,N
UMCE72UV2E6NQ3KF8LC726025907,장애인 의료비 지원 집계현황,https://openapi.gg.go.kr/Ggdspsnmedcareexpn,ALL_TREAT_CNT,전체진료건수,NUMBER,N
UMCE72UV2E6NQ3KF8LC726025907,장애인 의료비 지원 집계현황,https://openapi.gg.go.kr/Ggdspsnmedcareexpn,ALL_DSPSN_MEDCARE_EXPN,전체장애인의료비,NUMBER,N
UMCE72UV2E6NQ3KF8LC726025907,장애인 의료비 지원 집계현황,https://openapi.gg.go.kr/Ggdspsnmedcareexpn,HOSPTLZ_TREAT_RL_PSN_CNT,입원진료실인원수,NUMBER,N
UMCE72UV2E6NQ3KF8LC726025907,장애인 의료비 지원 집계현황,https://openapi.gg.go.kr/Ggdspsnmedcareexpn,HOSPTLZ_TREAT_CNT,입원진료건수,NUMBER,N
UMCE72UV2E6NQ3KF8LC726025907,장애인 의료비 지원 집계현황,https://openapi.gg.go.kr/Ggdspsnmedcareexpn,HOSPTLZ_DSPSN_MEDCARE_EXPN,입원장애인의료비,NUMBER,N
